"title","description","comments"
"양곡 관리법 첫 거부권‥&quot;포퓰리즘 법안&quot; (2023.04.05/뉴스투데이/MBC)","쌀이 초과 생산되거나, 가격이 떨어지면 정부가 매입하도록 하는 양곡관리법 개정안, 윤석열 대통령이 포퓰리즘 법안이라며 거부권을 ...","농민 기본수당좀 올려라 | 미분양 아파트는 구매는 되고 식량 안보를 위한 쌀 구매는 안 되는 굥. 우크라이나 전쟁으로 밀 수입을 못해 라면값과 모든 물가가 올랐다. 식량은 안보이다.. | 정확히 알아봅시다<br>[ 윤석열 대통령이 거부한 양곡 관리법 ]<br><br>1. 쌀 재배 단계에서 수확량을 조절하기 위한 법.<br>( 농민들이 생산한  쌀을 족족 사주는 법이 아님. )<br>싹 자족률은 95% 수입8% 입니다. 공급 과잉 아닙니다. 쌀이 남아도는 것은 수입쌀 수급조절에 실패한 정부에 있습니다.<br>추수기에 비축미를 풀면 안되는 등등의 이유죠.. <br>윤석열은 더이상 국민을 속이지 말라.<br><br>2. 대통령으로서 헌법 제 121조 3항의 의무를 이행하라.<br><br>3. 농민을 대표하지 않는 의견취합 한 번 없는 민간 단체를 이용하여 농민 다수가 양곡 관리법을 거부한다는 여론 조장을 멈춰라.<br><br>4. 대선때 윤석열 지지선언을 한 단체도  농민 대표가 아니지 않은가.<br><br>우수한 우리쌀 품종 못지키면 일본 쌀 비싸게 사다먹는 세상이 됩니다.🔥 국민으로서 농민을 지켜드리겠습니다 🔥 쌀 생산량 조절에 관한 관리법으로 법명을 바꿉시다. 평면적 강행규정으로 해주세요🔥 우리쌀 품종을 지키자 🔥 | 쌀 농민에게 돈을 괜히 퍼붓는게 아닙니다 쌀 자주국을 확보하기 위함입니다 <br>쌀 농민을 보호하지 않고 다른 농사를 짓게하고 쌀을 수입을 하면 첨엔 저렴한 미국쌀을 사다가 쌀농부가 완전 죽고 쌀 농사를 다시 지을수 없게 되버리는상황이 된다고 해요<br> 자세히는 기억이 안나는데 저렴한 미국산 쌀을 수입하던 필리핀이 미국에 뒤통수 맞고 나중에 폭등한 쌀값땜에 국민들이 굶게 됬답니다 <br>필리핀은 전세계 쌀 생산량 2위고 2모작을 하는 나라인데도 그래요 울나라 역대 정부가 병신이라 돈 퍼들여 쌀 수매를 한게 아니고 <br>쌀 자주국을 확보하려고 그런 것 입니다 <br><br>유튭에도 그내용이 있으니 찾아들 보세요 4000억 들여 한강에 놀이기구는 만든다하더니  국민들 먹고사는 쌀은 우습게 알고 미치겠네 | 미분양되는 건설사의 아파트는 국민의 혈세로 매수하여 주면서 왜 힘없고 어려운 농민들의 양곡은 매수할 수 없다는 것인지 도무지 이해가 안가네...  건설사에서는 뒷 돈을 두둑히 주기 때문인가????  아니면 농민들은 찍어 눌러도 된다는 것인가 !!!!   이런 젠장할~~~ 어쩌다가 나라 꼴이 이지경이 되었는지....  참으로 걱정이올시다...  연세드신 어르신들 투표 잘하셔야 합니다...  고정관념 버리시고요...."
"與 &quot;12월까지 법안 속도&quot;...野, 균형발전 TF 역제안 / YTN","[앵커] 내년 총선을 앞두고 김포시를 비롯한 경기도 인접 도시의 서울 편입론을 꺼내든 국민의힘이 올해 안에 관련법 발의 같은 가시적 ...","이게 이슈가 되는 게 정치가 썩은 증거다."
"민주, 국조·법안 쌍끌이 공세...與 &quot;거부권 건의&quot; 맞불 / YTN","[앵커] '김포 서울 편입론'과 '공매도 금지' 등 여당에 정책 이슈를 내줬던 더불어민주당이 국정조사와 쟁점법안 처리 카드로 국면 전환 ...","뱅신들 윤석열이나 탄핵시켜라. 국민들 다 죽어나간다 | 대통령 년말해외여행 또 나갔음  왜찾어 없는게 나음 | 그 아무도 저출산에 관심이 없다는게 너무 신기하고 늙은이들이 너무 이기적이다라는 생각마저 든다. | 민주당 더럽게 논다 | 대통령거부권 건의래 ㅋㅋ<br>건의하건 말건 윤형은 무조건 거부권 행사할걸??<br>국힘은 지들 말이 윤형한테 먹히는 줄 착각하네 ㅋㅋ<br>그리고 전주혜는 국민이란 단어 좀 아무데나 쓰지 마라. 굳이 쓰고 싶으면 신천지와 전광훈패거리 등을 포함한 30프로 정도의 국민이라고 하던가."
"[장전시황]5월 31일 부채한도 법안 처리에 진통이 예상으로 미증시 혼조마감,오늘의 시장포인트와 증시일정 확인 #shorts #장전시황 #시황 #미증시 #국내증시 #엔비디아 #AI","[장전시황]5월 31일 부채한도 법안 처리에 진통이 예상으로 미증시 혼조마감,오늘의 시장포인트와 증시일정 확인 #shorts #장전시황 ...","⭐매일 무료로 실시간 Live방송과 무료정보를 받고싶으시면<br><br>아래링크를 클릭 하시면 금일 시장강세 섹터를 알려드리겠습니다~!<br><br> <a href=""http://pf.kakao.com/_wSwpxj/chat"">http://pf.kakao.com/_wSwpxj/chat</a>"
"중위소득 이하 대학생 학자금 대출이자 면제 법안 국회 통과 / YTN","중위소득 이하 가구 대학생의 학자금 대출 이자 부담을 덜어주는 내용의 '취업 후 학자금상환특별법' 개정안이 국회를 통과했습니다.","대학 갈까 말까 🤔 | 쟤네들은 나라가 저출산으로 골로가는데 하는일이 아무것도 없네 모조리 탈모 걸려라 여의도 것들아"
"&quot;대통령, 추모식 참석해야&quot;‥&quot;안전법안 처리 우선&quot; (2023.10.27/12MBC뉴스)","오는 일요일 10.29 이태원 참사 시민추모대회에 윤석열 대통령이 불참 의사를 밝힌 데 대해, 더불어민주당은 윤 대통령이 참석해 ...","죄명 찟칠라 기축통화국 대표님 힘내세요 항상 응원합니다 | 이태원 사고 하나때문에 이렇게 씹ㅈㄹ 떨는 모습 참 좋습니다 북한 지령문내용이랑 하는 짓거리가 참 똑같네요 5년후에도 이태원 사 고 시골로 우려먹어주세요 | 네네 이제는 경찰이 성인들에게 좁은 골목에 많은 사람이 있을때는 가지 말라고 교육해야겠네요 다 경찰 책임이죠 뭐 | 대통령과.내각은.니편내편아닌.국민에.아품을보듬고.재산과.민생에.최선을다해야하는대.지금정부는.국힘당원들에.정부같네요.편가르지말고.이태원에.눈물을.닦는대.최선을다하시라 | 국짐당은 입이 없나보다. 저정도 인데 왜 입다물고 있는겨?  뇌가없나"
"&#39;양곡 관리법&#39; 처리 여야 충돌...정부는 법안 &#39;반대&#39; / YTN","진행 : 오동건 앵커, 조예진 앵커 □ 출연 : 정황근 / 농림축산식품부 장관 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 ...","벼는 치산치수법이다 홍수는 대체작물이 원인이다 | 내가 농업대 나와서 농사 지은지 11년 됐는데, 주변에 보면 진짜 쌀농사 짓는 놈들은 그냥 정부에서 다 수매해주니까 무지성으로 짓는다.<br>안팔릴 걱정 없으니까, 그냥 매년 하던데로 땅 임대까지 해다가 대농하는 인간들이 부지기수임. <br>그런것까지 다 국민 세금으로 수매해주는건 문제가 있다고 본다.<br>차라리 쌀농사에만 그렇게 퍼주지말고, 다른 작물에도 분산해서 지원금을 뿌려주는게 식량 안보에도 훨씬 도움된다고 본다. | 누가 농사짓겠음... 쌀농사가 다 밭작물, 원예작물로 갈아타면 농산물값 더 떨어지는데 농업인 자녀들은 그 땅 팔고 여유있게 도시근로자 되는겨..내려갈 메리트가 없음. 수도권 부동산 더 오르고 지방 소멸 더 빨라지고.. 악순환 연속임.. | 이래서 농가들은 민주당을 뽑아야하는듯.. 개사료화하자는 국힘당 아직도 잊었낭? | 장관님은 논산 농사나 지으시고 그런 말씀을 하십니까 현재 농사짓는 사람은 어려운 곳에 생각 안 하십니까 농사도  일 년 월급이라고 생각해 보십시오 -40% 낫다고 생각해 보시면 그런 생각을 말씀을 함부로 할 수 있을까요"
"법안 상정 실패..정기국회 통과 불가능 (2023.12.05/뉴스데스크/MBC경남)","지역사 채널의 동영상 링크(https://youtu.be/9Mz4XMhnF8E?si=W1v_vO1oyvRhwiaF) #정기국회 #과학기술정보통신위원회 #MBC ...","법안내용 자체를 국민들이 잘 모르지...개법이다 개법. | 할배들 ㅂㄷㅂㄷㅋㅋㅋ | 굥 은 일안하고 가만히있는게 나라를 위한길이다!<br>민주당은 절대 합의하지 말거라~ | 민주당에선 이현령비현령을 만들 소지를 없애기 위해서 본조에 넣자고 하는데,<br>국힘은 맘에 안 들면 또 언제든지 고치려고, 부칙에 넣으려고 하는 거 아니냐. | 탄핵 좀 빨리하자 이런 뻘짓거리 좀 않보고 싶다 정말..."
"조희대 임명동의안 통과...거부권 법안 세 번째 부결 / YTN","[앵커] 조희대 대법원장 후보자에 대한 국회의 임명동의안이 21대 국회 정기국회의 마지막 본회의에서 통과됐습니다. 장기간 이어진 ...","부18표는 범죄자들이냐? | 탄핵을 해야 할 법관을 대한민국의 대법원장에 올리는 범죄를 저지른 의원들을 고발합니다. | 근데 조희대는 뭐 걸릴만한게 없는데 민주당은 왜 무지성 반대하는거임? mbc 기사뜬거 다찾아봐도 조희대 관련으론 나쁜거 없는데? | 국민의짐덩어리들!!"
"박한샘ㅣIRA 법안 수정 자동차 후진 배터리 전진 _ 230327 1+1주식과외","박한샘 #주식교육 #주식투자 #박한샘 #주식교육 #주식투자 ✓출연자 정보 박한샘 파트너 (한국경제TV 와우넷 소속) 섭외 및 광고 ...","본인말에 일관성이 있느지,, 확인하고 방송에 내보내도록,,, | 11 | 정감있으시고 설명도 재미있게 해주시는 능력자 박한샘대표님 항상 감사드립니다. | 대표님 <br><br>늘감사합니다<br>오늘도. 고생하셨습니다 | 감사합니다~^^"
"김포시, 서울시 편입 공론화...&quot;조만간 특별법안 제출&quot; / YTN","[앵커] 요즘 김포시의 서울시 편입 추진 구상을 놓고 수도권이 뜨겁습니다. 김포시는 시민 공론화 작업을 거쳐 조만간 서울시 편입 특별 ...","김병수 이인간은 도대체 뭐하는 인간이냐!!! 아무리 좋아도 검토할 건 검토하고 시민에게도 의견  던져보고 해야지!!!  정말 답이 없다.  김포시를 잘만들려는 생각이 없는 사람같다. | ♥서울에 바다가 없으니 바다를 품은 김포가 서울의 노다지가 된다♥특별법으로 신속히 처리하자♥ | 일단 선거까지 들이대고 선거후에는  이런저런 이유로 꼬랑지 내릴것!   여당이 없는 대한민국, 국토전체가 서울인 서울공화국! 대통령감봉해라 | 미친쉑히들? 강릉도 서울로 편입 시켜주라? | 적악지가   필유여앙<br>積惡之家 必有餘殃"
"IRA세부법안 공개와 에코프로, 2차전지의 투자와 매매, AI와 로봇의 매도 이유?","IRA세부법안 공개와 에코프로, 2차전지의 투자와 매매, AI와 로봇의 매도 이유? http://cafe.mtnw.co.kr/gisu/board/vie...","대단히  감사합니다 | 많은도움을 받고 있어요. 고맙습니다~ 대표님<br>항상 건강하세요.<br>멀리서 응원합니다😊"
"&#39;검수완박&#39; 법안 유효,  &#39;서해 피격&#39; 첫 공판, 영국·스위스도 금리 인상 - [LIVE] MBC 뉴스외전 2023년 03월 24일","'서해 공무원 피격' 첫 공판 / 영국·스위스도 금리 인상‥""물가 안정이 우선"" ""뉴스가 보입니다” 함께 분노하고, 함께 감시하고, 함께 연대 ...","김정은의 민노총이 장악한 MBC.  2013년부터 시진핑의 영토야욕이 우리나라가 속국이라는 한족에 대한 세뇌와 군비확장을 넘어 최근에는 대만침략 다음 타자로 우리를 노리고 산동, 요동반도에 전함과 전투기, 군사기지를 붕어빵 찍듯 만들고 있는 것을 모르냐.  김정은 지령을 따르는 민노총과 협업하는 민주당아,  MBC야. 알잖아. 북중동맹에서 남침했던 북한은 핵, 수차례 침략했던 중국이 인해전술로 침공하면 우리 혼자서는 망국한다.  자유국가인 일본과 국력을 키우고 같이 싸워야 멸망을 피할 수 있는 것 모르냐.  알잖아 민주당, 민노총의 MBC야.. 왜 윤석열 대통령이 지지율 10%가 되더라도 반역자 문재인이 죽창가로 궤멸시킨 한일관계를 복원한다고 한 이유를.  아는 데도  반일선동하여 국가 안위를 위한 한일관계 복원을 방해하는 것은 망국을 바라는 것 아니냐.  우습게도  반일선동 선봉에 선 전과4범 이재명이 친일도 모자라 전범기업과 MOU뿐만아니라 경기도에서 공장을 만들도록 한 것 모르냐.  민주당아, MBC야.  이런 방송은 왜 안하냐. 친일, 반일수단 상관없이 한일을 각 분야에서 싸우도록 하고 시진핑과 김정은에 부역하면  망국된 후 아사자가 산처럼 쌓여도 김정일, 김정은과 그 무리들처럼 한줌도 안되는 것들만 대대로 명품으로 도배할 수 있다고 생각하고 반역과 매국질을 하지 않는 것 아니냐.   꿈께라..   다 알고 있다.    곧 소탕될 반역자와 매국노들,  김정은의 민노총,  협업의 민주당 직업좌파들, 민노총의 MBC.  일망타진을 기다리시면 좋은 소식이 있을 것이다. | 부동시 돼지는 파란매직2번 영국핵잠수함하고 빠킹한 천안함위로까지는 좋은데 눈물쇼는 그만하고  일본으로 꺼져!😎😎😎😎😎 | 돼지 집에가라고 해 | 국민이 개돼지냐??? | 원격포맷은 지룡자💻"
"시한 넘긴 예산안, 민생 법안은 뒷전...여야 &#39;네 탓 공방&#39;만 / YTN","[앵커] 국회의 내년도 예산안 처리가 또 법정 시한을 넘기게 됐습니다. 여야가 합의한 민생 법안들조차 정쟁에 밀려 국회 문턱에 막혀 ...","민생은 1도 반영 안 한 예산안을...법정기한 준수라는 명목으로 무조건 통과시키란 말이냐???<br>.<br>법정기한 준수는 &quot;형식적 민주주의&quot;라면, <br>민생 반영 예산안은 &quot;실질적 민주주의&quot;다!!!<br>.<br>세계 최고 자유민주주의국가인 미국조차 예산안 법정기한 준수 못하고 있다!!<br>.<br>늦더라도 &#39;민생을 조금이라도 더 반영한 제대로된 예산안&#39; 마련하여 통과해야 한다!!!<br>.<br>제대로 된 것은 늦더라도 용납된다!!! | 민생? ㅎㅎ 2년 동안 나라 망하게 만들어놓고 민생?? 운운?? 니들 내려오는게 민생이다 | 3년 동안 이런거면 여,야 둘다 자중해야할 문제임. | 일 좀 해 | 대통령은 들으시라<br>   당장계업령을 내리고 <br>리차이멍당 민주당을 처형하라😮"
"[키워드경제] 美부채한도 법안, 하원 통과…평가는? / 머니투데이방송 (증시, 증권)","06/01 이슈&뷰 진행 : 예민수 머니투데이방송 앵커 출연 : 김한진 이코노미스트 Q. 美부채한도 법안, 하원 통과… 평가는? Q. 꿈쩍 않는 ...",""
